request_date,request_timestamp,warehouse_zone,aisle_number,shelf_level,distance_from_dock_meters,storage_type,active_retrievals_count,dock_queue_length,aisle_traffic_level,shift_hour,day_of_week,num_packages,total_weight_kg,requires_forklift,fragile_handling,num_aisles_to_visit,special_equipment_needed,operator_experience_years,operator_shift_fatigue,retrieval_time_minutes
2025-10-30,2025-10-30 16:02:38,Zone_B,18,Mid,176.5,hazmat,16,5.0,Low,16,Thursday,43,51.2,True,,3,none,3.2,9.2,148.03
2025-01-08,2025-01-08 10:49:57,Zone_C,30,Floor,294.8,bulk_floor,1,4.0,High,10,Wednesday,16,30.3,True,False,7,none,2.1,9.0,110.04
2025-06-12,2025-06-12 14:34:11,Zone_A,33,Floor,107.5,pallet_rack,12,15.0,Low,14,Thursday,15,214.2,True,False,2,none,1.8,3.1,61.45
2025-10-30,2025-10-30 06:23:03,Zone_C,9,Floor,284.3,bulk_floor,8,0.0,High,6,Thursday,6,309.4,False,False,4,none,3.2,3.9,92.3
2025-08-04,2025-08-04 23:03:31,Zone_D,10,Mid,395.5,cold_storage,11,10.0,High,23,Monday,12,26.9,False,False,3,cold_gear,10.7,0.3,164.58
2025-09-11,2025-09-11 17:24:03,Zone_A,37,Floor,51.8,bulk_floor,14,1.0,Medium,17,Thursday,6,9.6,False,False,2,none,3.4,7.7,37.88
2025-08-04,2025-08-04 13:34:35,Zone_A,27,Floor,136.3,pallet_rack,24,6.0,Medium,13,Monday,42,36.4,False,False,6,none,3.1,6.5,135.31
2025-04-22,2025-04-22 14:52:29,Zone_A,35,High,28.5,bulk_floor,13,13.0,Low,14,Tuesday,18,44.1,True,,5,none,0.8,10.8,107.6
2025-06-11,2025-06-11 07:21:03,Zone_A,22,Mid,172.0,pallet_rack,22,13.0,High,7,Wednesday,8,84.6,True,False,8,none,5.8,11.6,257.21
2025-10-27,2025-10-27 18:31:02,Zone_C,19,Mid,216.5,pallet_rack,26,7.0,Medium,18,Monday,24,137.6,True,False,8,none,4.5,4.5,167.2
2025-03-12,2025-03-12 17:39:40,Zone_C,48,Floor,242.1,cold_storage,11,0.0,Low,17,Wednesday,5,6.0,False,False,1,none,2.0,2.4,46.22
2025-03-24,2025-03-24 11:43:26,Zone_D,20,Floor,403.0,pallet_rack,5,0.0,Low,11,Monday,62,570.5,False,False,5,none,1.4,8.0,107.46
2025-12-05,2025-12-05 19:01:59,Zone_B,3,Mid,243.1,pallet_rack,10,8.0,Low,19,Friday,59,9.1,False,False,1,cold_gear,3.0,1.9,71.53
2025-11-04,2025-11-04 15:04:02,Zone_A,12,Mid,67.7,pallet_rack,17,15.0,Medium,15,Tuesday,10,3.9,False,False,1,none,2.4,1.5,50.21
2025-06-23,2025-06-23 10:55:06,Zone_B,30,Floor,116.1,bulk_floor,10,0.0,High,10,Monday,25,209.8,False,False,2,none,9.4,0.7,62.12
2025-10-17,2025-10-17 14:54:24,Zone_A,36,Floor,5.0,pallet_rack,3,10.0,Medium,14,Friday,43,46.1,False,False,1,none,3.9,7.4,33.15
2025-05-19,2025-05-19 16:42:38,Zone_C,45,High,283.0,bulk_floor,13,7.0,Medium,16,Monday,8,241.6,True,False,3,none,1.6,9.9,128.0
2025-12-03,2025-12-03 16:29:01,Zone_A,4,Mid,114.1,pallet_rack,11,7.0,Low,16,Wednesday,33,31.1,True,False,6,none,6.3,3.5,81.83
2025-04-17,2025-04-17 21:51:21,Zone_D,6,Floor,406.9,bulk_floor,0,2.0,Medium,21,Thursday,3,238.3,False,False,2,none,7.6,1.3,79.16
2025-04-17,2025-04-17 22:02:51,Zone_B,9,Mid,156.8,bulk_floor,18,11.0,Medium,22,Thursday,24,22.1,False,False,6,none,11.0,10.2,134.34
2025-06-16,2025-06-16 15:04:35,Zone_B,11,Mid,103.4,pallet_rack,26,20.0,High,15,Monday,38,30.5,False,False,1,none,4.1,3.0,145.93
2025-03-23,2025-03-23 13:54:10,Zone_A,44,Floor,82.1,cold_storage,6,2.0,Medium,13,Sunday,56,19.3,False,,1,cold_gear,0.4,5.3,88.02
2025-04-17,2025-04-17 17:49:59,Zone_B,7,Floor,132.4,pallet_rack,14,0.0,Low,17,Thursday,8,101.4,True,True,2,hazmat_suit,25.0,6.0,56.88
2025-07-04,2025-07-04 10:11:21,Zone_A,34,Floor,31.0,pallet_rack,13,11.0,Low,10,Friday,22,104.4,False,False,1,none,4.7,2.5,38.68
2025-08-04,2025-08-04 08:11:22,Zone_C,48,Mid,280.7,bulk_floor,9,7.0,Medium,8,Monday,41,23.4,False,False,4,none,2.8,7.1,92.11
2025-07-30,2025-07-30 06:52:34,Zone_B,38,Mid,136.8,pallet_rack,4,1.0,Low,6,Wednesday,19,179.1,False,False,1,cold_gear,7.1,10.4,43.22
2025-08-16,2025-08-16 19:32:36,Zone_D,13,High,350.3,cold_storage,19,3.0,High,19,Saturday,12,45.3,True,False,1,none,1.8,2.9,133.79
2025-05-23,2025-05-23 12:08:58,Zone_D,41,Mid,442.1,pallet_rack,16,7.0,Medium,12,Friday,8,159.9,False,,1,none,0.7,6.7,106.82
2025-09-11,2025-09-11 12:49:14,Zone_B,32,Floor,137.2,pallet_rack,0,1.0,Medium,12,Thursday,9,47.1,False,False,4,none,1.9,4.8,60.85
2025-04-18,2025-04-18 11:02:36,Zone_D,26,Floor,422.1,cold_storage,7,11.0,Low,11,Friday,2,442.1,False,True,1,cold_gear,1.2,1.3,148.98
2025-05-14,2025-05-14 00:41:26,Zone_B,5,Mid,164.0,pallet_rack,8,0.0,High,0,Wednesday,1,275.9,False,False,1,none,4.1,0.4,64.24
2025-05-17,2025-05-17 17:59:12,Zone_D,35,Mid,350.9,bulk_floor,23,9.0,High,17,Saturday,3,32.2,False,False,5,none,5.6,0.3,185.49
2025-10-08,2025-10-08 11:14:59,Zone_A,20,Floor,5.0,pallet_rack,28,15.0,High,11,Wednesday,100,72.9,False,True,2,none,9.6,9.8,101.94
2025-02-07,2025-02-07 12:47:43,Zone_D,25,Floor,403.0,bulk_floor,7,8.0,Medium,12,Friday,83,90.2,False,False,7,none,6.1,4.7,134.12
2025-10-27,2025-10-27 22:40:29,Zone_C,31,Floor,278.9,pallet_rack,20,14.0,High,22,Monday,16,129.2,False,True,6,none,0.4,9.1,178.71
2025-01-19,2025-01-19 20:09:19,Zone_C,6,Floor,235.7,pallet_rack,1,7.0,High,20,Sunday,21,29.6,False,True,5,none,1.2,4.1,99.5
2025-10-10,2025-10-10 21:04:06,Zone_A,49,High,7.9,pallet_rack,9,6.0,Low,21,Friday,37,103.5,True,True,1,cold_gear,6.1,1.3,71.55
2025-12-25,2025-12-25 15:13:07,Zone_B,50,High,174.9,pallet_rack,25,8.0,High,15,Thursday,2,23.4,True,False,2,none,9.7,6.4,130.73
2025-08-04,2025-08-04 08:23:42,Zone_A,18,Floor,70.1,hazmat,23,8.0,High,8,Monday,22,60.2,True,False,8,hazmat_suit,3.8,9.0,223.83
2025-01-27,2025-01-27 08:56:59,Zone_C,15,Floor,197.7,pallet_rack,27,12.0,Medium,8,Monday,33,9.2,True,False,2,none,0.5,12.0,135.64
2025-03-16,2025-03-16 09:29:17,Zone_A,6,Mid,89.1,hazmat,9,5.0,Medium,9,Sunday,5,24.4,True,False,2,hazmat_suit,7.3,4.0,100.19
2025-01-28,2025-01-28 07:14:28,Zone_B,16,Floor,135.8,bulk_floor,18,11.0,High,7,Tuesday,8,595.3,False,False,1,none,19.2,4.6,70.24
2025-06-02,2025-06-02 21:47:04,Zone_D,37,Mid,345.2,pallet_rack,11,4.0,Medium,21,Monday,23,135.5,False,False,5,none,2.8,5.4,135.12
2025-09-13,2025-09-13 09:05:39,Zone_C,44,Floor,249.6,pallet_rack,26,18.0,Low,9,Saturday,46,54.5,False,False,4,none,8.3,8.6,138.44
2025-01-19,2025-01-19 00:56:35,Zone_A,49,Mid,106.9,pallet_rack,14,9.0,High,0,Sunday,15,158.3,False,True,1,none,3.6,3.8,90.13
2025-04-18,2025-04-18 21:28:18,Zone_A,29,Floor,89.4,hazmat,14,14.0,Low,21,Friday,24,98.5,True,False,4,hazmat_suit,3.4,9.0,124.0
2025-09-29,2025-09-29 10:40:48,Zone_A,18,Floor,73.9,cold_storage,17,8.0,High,10,Monday,10,5000.0,True,True,2,cold_gear,0.1,6.8,177.37
2025-07-02,2025-07-02 17:49:34,Zone_B,28,Mid,99.1,pallet_rack,10,0.0,Low,17,Wednesday,27,96.1,False,False,1,none,11.0,,32.19
2025-07-04,2025-07-04 09:19:06,Zone_A,19,High,21.5,pallet_rack,14,10.0,Medium,9,Friday,11,689.4,True,False,4,none,1.2,0.8,121.29
2025-02-21,2025-02-21 18:23:53,Zone_C,8,Mid,198.3,pallet_rack,17,7.0,Medium,18,Friday,19,5.8,False,False,1,none,10.1,11.8,69.2
2025-06-25,2025-06-25 01:28:51,Zone_C,1,High,198.6,pallet_rack,17,9.0,Medium,1,Wednesday,34,260.2,True,False,3,none,3.3,11.0,118.78
2025-01-14,2025-01-14 08:31:33,Zone_A,9,Floor,32.6,pallet_rack,0,4.0,Low,8,Tuesday,32,34.0,False,False,1,none,0.1,10.8,24.25
2025-11-10,2025-11-10 21:26:09,Zone_C,4,Floor,273.3,bulk_floor,19,7.0,Medium,21,Monday,5,177.2,False,False,8,none,17.5,8.9,119.57
2025-10-14,2025-10-14 22:40:29,Zone_B,10,Mid,167.5,bulk_floor,21,8.0,Low,22,Tuesday,9,235.6,False,False,5,none,3.4,4.7,124.67
2025-09-26,2025-09-26 08:00:49,Zone_A,16,High,99.3,pallet_rack,24,17.0,Medium,8,Friday,14,138.0,True,False,1,none,1.1,1.9,109.76
2025-11-04,2025-11-04 09:59:01,Zone_D,26,Mid,428.0,bulk_floor,16,4.0,Low,9,Tuesday,5,840.5,True,False,3,none,3.3,0.6,120.26
2025-07-28,2025-07-28 23:14:11,Zone_A,9,Floor,78.6,hazmat,11,6.0,Medium,23,Monday,25,85.9,True,True,3,none,1.5,9.9,152.51
2025-05-28,2025-05-28 00:09:34,Zone_A,3,Floor,72.7,pallet_rack,15,14.0,Medium,0,Wednesday,11,23.2,False,False,5,none,6.5,6.7,86.6
2025-03-12,2025-03-12 19:57:17,Zone_B,45,Floor,107.1,bulk_floor,5,1.0,Low,19,Wednesday,7,105.3,False,False,8,none,7.2,7.5,78.07
2025-05-01,2025-05-01 14:42:58,Zone_A,6,High,49.1,cold_storage,18,9.0,High,14,Thursday,9,30.3,True,False,3,cold_gear,4.7,6.2,148.15
2025-06-05,2025-06-05 01:56:31,Zone_A,10,Mid,78.0,bulk_floor,13,2.0,High,1,Thursday,51,52.6,False,False,4,none,1.0,3.1,104.45
2025-08-06,2025-08-06 11:38:59,Zone_D,40,Floor,392.6,pallet_rack,15,10.0,High,11,Wednesday,1,31.4,False,False,1,none,12.5,5.9,110.68
2025-01-17,2025-01-17 20:33:13,Zone_B,50,High,181.0,bulk_floor,18,10.0,Low,20,Friday,14,14.2,True,False,1,none,0.6,8.1,130.73
2025-01-02,2025-01-02 20:00:11,Zone_D,35,Floor,456.9,pallet_rack,11,8.0,Medium,20,Thursday,42,162.8,False,False,7,hazmat_suit,3.0,3.0,180.53
2025-04-21,2025-04-21 08:06:54,Zone_D,18,Mid,361.1,pallet_rack,6,2.0,Low,8,Monday,17,121.7,False,False,2,none,7.6,8.8,74.94
2025-09-13,2025-09-13 20:19:47,Zone_B,21,Mid,182.7,bulk_floor,0,3.0,Low,20,Saturday,57,44.1,False,False,1,none,1.9,11.7,43.72
2025-06-09,2025-06-09 05:11:37,Zone_C,11,Mid,283.8,bulk_floor,10,9.0,Medium,5,Monday,6,80.9,False,False,1,none,2.3,7.7,64.17
2025-06-19,2025-06-19 17:47:03,Zone_D,10,Floor,373.9,cold_storage,11,8.0,High,17,Thursday,15,72.5,False,True,7,cold_gear,0.8,6.8,216.01
2025-08-31,2025-08-31 17:21:09,Zone_A,33,Floor,71.4,hazmat,10,9.0,Low,17,Sunday,35,366.8,True,False,1,hazmat_suit,2.6,3.9,111.23
2025-02-05,2025-02-05 23:50:26,Zone_B,20,Floor,183.4,bulk_floor,5,6.0,,23,Wednesday,26,61.8,False,False,8,none,5.1,8.2,120.56
2025-12-30,2025-12-30 22:43:23,Zone_B,14,Floor,169.0,pallet_rack,20,7.0,,22,Tuesday,21,63.6,False,False,4,none,2.5,9.4,111.6
2025-03-22,2025-03-22 12:10:24,Zone_B,5,High,193.5,pallet_rack,34,13.0,High,12,Saturday,5,196.4,True,False,9,none,4.9,7.2,280.0
2025-07-29,2025-07-29 02:19:59,Zone_B,32,High,121.6,pallet_rack,15,5.0,Medium,2,Tuesday,38,268.8,True,False,3,none,7.5,10.9,86.99
2025-12-03,2025-12-03 10:13:00,Zone_A,39,Floor,5.0,hazmat,3,0.0,Low,10,Wednesday,47,161.3,True,False,2,hazmat_suit,15.5,11.6,52.49
2025-01-02,2025-01-02 10:40:52,Zone_A,31,Floor,46.4,pallet_rack,8,4.0,High,10,Thursday,8,7.0,False,False,1,none,0.1,8.1,39.12
2025-07-06,2025-07-06 17:39:11,Zone_D,38,High,335.4,bulk_floor,23,13.0,Low,17,Sunday,8,73.5,True,False,2,none,25.0,9.5,126.3
2025-06-30,2025-06-30 19:01:13,Zone_B,40,Floor,194.5,pallet_rack,15,8.0,High,19,Monday,2,119.6,False,False,8,none,2.8,1.7,136.77
2025-01-09,2025-01-09 11:33:53,Zone_B,49,High,156.7,pallet_rack,0,1.0,High,11,Thursday,2,18.8,True,False,1,none,2.4,4.3,49.17
2025-07-04,2025-07-04 07:10:23,Zone_B,1,High,152.3,bulk_floor,8,6.0,Low,7,Friday,37,657.7,True,True,1,none,7.6,9.1,82.26
2025-08-25,2025-08-25 10:48:55,Zone_C,13,High,262.4,cold_storage,11,6.0,Medium,10,Monday,8,92.0,True,True,2,cold_gear,6.7,11.8,121.98
2025-03-17,2025-03-17 06:13:32,Zone_A,18,Floor,138.6,pallet_rack,7,1.0,High,6,Monday,2,160.7,False,False,5,none,2.9,1.2,94.74
2025-06-02,2025-06-02 06:20:16,Zone_A,37,Floor,33.2,pallet_rack,19,15.0,High,6,Monday,3,7.3,False,True,8,none,14.1,10.4,205.19
2025-03-24,2025-03-24 07:07:34,Zone_B,31,High,130.1,pallet_rack,13,15.0,Low,7,Monday,3,29.6,True,False,2,none,7.1,0.8,88.28
2025-02-19,2025-02-19 16:49:11,Zone_B,50,Mid,147.9,cold_storage,2,8.0,Low,16,Wednesday,11,27.2,False,True,3,cold_gear,8.4,1.6,81.59
2025-10-08,2025-10-08 19:03:13,Zone_B,46,Floor,91.7,pallet_rack,19,3.0,Medium,19,Wednesday,38,58.1,False,False,1,none,0.0,8.6,51.56
2025-03-12,2025-03-12 03:03:58,Zone_C,7,Floor,385.8,bulk_floor,21,10.0,Medium,3,Wednesday,39,136.2,False,True,1,none,2.5,0.3,130.11
2025-11-14,2025-11-14 07:13:32,Zone_B,29,Floor,166.6,pallet_rack,26,15.0,Medium,7,Friday,32,7.4,False,False,5,none,3.2,5.5,139.52
2025-02-07,2025-02-07 17:36:18,Zone_D,42,Mid,396.7,bulk_floor,1,2.0,High,17,Friday,17,330.9,False,False,6,none,0.4,11.8,126.5
2025-12-27,2025-12-27 22:10:37,Zone_A,35,Floor,24.7,bulk_floor,22,11.0,Low,22,Saturday,44,9.3,True,False,3,none,10.4,9.7,91.39
2025-08-20,2025-08-20 21:09:25,Zone_C,39,Floor,285.3,pallet_rack,13,9.0,Low,21,Wednesday,27,79.0,False,False,2,none,0.7,2.5,90.92
2025-10-04,2025-10-04 07:47:00,Zone_B,32,Mid,113.0,bulk_floor,10,13.0,Medium,7,Saturday,16,98.0,False,False,5,hazmat_suit,0.5,4.5,123.74
2025-07-18,2025-07-18 12:43:56,Zone_B,25,High,130.2,pallet_rack,4,2.0,High,12,Friday,10,820.0,True,False,1,none,17.9,8.2,67.69
2025-10-01,2025-10-01 07:09:25,Zone_C,6,High,307.8,bulk_floor,15,12.0,Medium,7,Wednesday,29,66.0,True,False,2,none,2.3,7.2,126.04
2025-04-04,2025-04-04 06:51:10,Zone_D,7,Floor,370.5,bulk_floor,17,9.0,Low,6,Friday,7,62.1,False,False,1,none,1.1,5.7,91.72
2025-02-27,2025-02-27 23:14:53,Zone_D,23,Mid,381.3,bulk_floor,18,9.0,Low,23,Thursday,5,52.2,False,False,3,none,17.1,6.6,96.28
2025-07-02,2025-07-02 21:04:39,Zone_B,17,Mid,203.1,bulk_floor,0,0.0,Medium,21,Wednesday,4,161.2,False,True,3,none,0.1,6.0,65.63
2025-01-23,2025-01-23 11:25:14,Zone_D,21,High,451.2,cold_storage,22,10.0,Low,11,Thursday,20,12.0,True,True,1,cold_gear,2.1,6.5,201.17
2025-04-03,2025-04-03 11:02:20,Zone_A,6,Floor,61.7,bulk_floor,3,0.0,Medium,11,Thursday,3,9.5,False,False,2,cold_gear,4.2,0.9,36.22
2025-05-27,2025-05-27 08:03:53,Zone_B,12,Floor,133.0,pallet_rack,18,12.0,Medium,8,Tuesday,10,112.1,False,False,1,none,6.1,4.0,51.03
2025-09-12,2025-09-12 16:42:30,Zone_B,26,Mid,140.9,pallet_rack,23,6.0,Medium,16,Friday,17,76.1,False,True,1,none,6.3,9.6,83.0
2025-02-02,2025-02-02 11:36:11,Zone_D,3,Mid,384.2,hazmat,6,0.0,Low,11,Sunday,1,58.4,True,False,2,hazmat_suit,8.3,6.6,102.43
2025-07-01,2025-07-01 17:41:22,Zone_A,21,Floor,26.3,hazmat,19,13.0,Medium,17,Tuesday,57,71.3,True,False,2,hazmat_suit,0.3,10.4,160.16
2025-10-26,2025-10-26 03:29:42,Zone_B,13,Floor,134.7,pallet_rack,18,15.0,Low,3,Sunday,12,945.3,True,,1,none,10.1,2.5,47.22
2025-09-23,2025-09-23 06:05:54,Zone_B,34,High,182.4,pallet_rack,17,10.0,Medium,6,Tuesday,13,97.8,True,False,6,hazmat_suit,5.2,1.8,170.16
2025-06-03,2025-06-03 14:47:04,Zone_C,38,Floor,308.2,pallet_rack,0,2.0,,14,Tuesday,4,122.3,False,False,3,none,4.5,4.5,52.14
2025-08-25,2025-08-25 23:41:18,Zone_C,3,Floor,248.3,pallet_rack,15,9.0,Medium,23,Monday,19,5000.0,True,False,3,none,1.9,4.8,132.95
2025-08-28,2025-08-28 06:04:25,Zone_A,43,Floor,18.0,pallet_rack,19,15.0,Low,6,Thursday,11,48.5,False,False,3,none,0.7,3.4,50.26
2025-09-16,2025-09-16 11:11:30,Zone_A,5,Mid,77.3,pallet_rack,8,4.0,Low,11,Tuesday,26,132.9,False,False,7,none,3.0,4.1,109.03
2025-12-10,2025-12-10 18:31:37,Zone_D,32,High,420.7,pallet_rack,14,15.0,Medium,18,Wednesday,2,31.1,True,True,4,none,1.0,8.5,198.04
2025-01-16,2025-01-16 21:50:18,Zone_D,24,High,379.8,pallet_rack,6,3.0,Low,21,Thursday,12,159.2,True,True,2,none,10.8,10.0,103.24
2025-08-18,2025-08-18 19:46:34,Zone_C,40,Floor,274.9,bulk_floor,9,0.0,Medium,19,Monday,2,19.7,False,False,1,none,4.4,8.5,43.92
2025-11-12,2025-11-12 22:33:10,Zone_B,40,Floor,206.0,cold_storage,1,4.0,Medium,22,Wednesday,15,14.5,False,True,1,cold_gear,11.3,11.6,82.06
2025-12-22,2025-12-22 15:41:51,Zone_A,40,Floor,103.4,pallet_rack,3,4.0,Low,15,Monday,6,92.5,False,False,7,none,6.1,6.2,83.1
2025-05-27,2025-05-27 20:15:19,Zone_A,21,High,37.0,bulk_floor,8,2.0,Low,20,Tuesday,18,1001.5,True,False,4,none,6.9,10.0,84.98
2025-07-19,2025-07-19 12:11:37,Zone_B,34,Floor,187.5,bulk_floor,7,0.0,Medium,12,Saturday,11,93.1,True,False,2,none,1.0,4.9,50.48
2025-10-27,2025-10-27 13:35:19,Zone_B,39,Floor,134.7,bulk_floor,19,11.0,High,13,Monday,4,387.0,False,False,3,none,9.8,0.3,90.33
2025-08-25,2025-08-25 16:45:15,Zone_C,3,Floor,329.1,pallet_rack,26,18.0,Medium,16,Monday,34,98.4,False,False,2,none,5.5,1.0,115.32
2025-08-27,2025-08-27 11:57:37,Zone_A,48,Floor,81.4,pallet_rack,8,9.0,Medium,11,Wednesday,22,63.2,False,False,4,none,12.7,2.1,62.39
2025-12-18,2025-12-18 04:12:41,Zone_A,23,Floor,48.0,pallet_rack,14,11.0,Low,4,Thursday,31,231.8,False,False,2,none,0.9,11.0,100.57
2025-07-11,2025-07-11 17:07:25,Zone_C,16,Floor,286.7,bulk_floor,32,19.0,,17,Friday,6,50.8,False,True,7,none,3.4,4.6,252.7
2025-04-19,2025-04-19 16:51:17,Zone_D,43,Mid,373.7,pallet_rack,1,5.0,Low,16,Saturday,3,289.6,False,False,1,none,2.1,6.6,79.92
2025-06-16,2025-06-16 08:17:35,Zone_A,14,High,111.6,pallet_rack,2,0.0,High,8,Monday,17,9.9,True,False,4,none,7.6,10.5,68.64
2025-12-22,2025-12-22 10:48:01,Zone_B,38,Mid,133.1,pallet_rack,12,0.0,Low,10,Monday,31,26.1,True,False,1,none,4.0,8.0,74.77
2025-01-11,2025-01-11 23:46:53,Zone_A,8,Mid,81.6,bulk_floor,13,5.0,High,23,Saturday,4,64.6,False,False,2,none,5.6,2.6,84.66
2025-06-03,2025-06-03 16:58:54,Zone_C,10,Floor,292.5,bulk_floor,8,8.0,High,16,Tuesday,15,290.1,False,False,4,none,14.1,1.9,86.09
2025-07-12,2025-07-12 11:31:24,Zone_D,40,Mid,401.2,pallet_rack,17,7.0,Medium,11,Saturday,29,66.8,True,False,2,none,0.5,7.2,169.23
2025-08-08,2025-08-08 11:45:28,Zone_D,16,Floor,406.2,pallet_rack,2,0.0,Medium,11,Friday,5,78.3,False,True,3,none,25.0,2.5,110.87
2025-03-03,2025-03-03 16:21:47,Zone_C,35,High,243.3,hazmat,13,8.0,Low,16,Monday,7,125.3,True,False,5,hazmat_suit,3.8,4.5,161.44
2025-08-12,2025-08-12 09:34:04,Zone_C,8,Floor,269.6,bulk_floor,28,20.0,High,9,Tuesday,12,205.9,False,False,3,none,6.2,2.2,207.91
2025-09-25,2025-09-25 12:59:18,Zone_B,14,Mid,143.0,pallet_rack,20,10.0,Medium,12,Thursday,8,64.1,False,False,1,none,0.2,1.2,72.29
2025-07-01,2025-07-01 23:06:21,Zone_C,10,High,273.6,pallet_rack,9,6.0,High,23,Tuesday,13,191.8,True,True,9,none,12.1,0.9,176.18
2025-08-18,2025-08-18 20:34:03,Zone_B,3,Mid,143.6,cold_storage,17,9.0,Medium,20,Monday,7,98.7,False,True,1,cold_gear,4.0,2.5,131.51
2025-12-28,2025-12-28 06:41:20,Zone_A,36,Floor,24.0,bulk_floor,24,11.0,Low,6,Sunday,12,20.5,False,False,2,none,3.9,2.6,47.22
2025-10-27,2025-10-27 19:17:29,Zone_A,11,Mid,5.0,pallet_rack,6,12.0,High,19,Monday,27,3.7,False,False,1,none,1.0,9.3,49.05
2025-09-10,2025-09-10 06:08:11,Zone_B,8,Floor,204.7,pallet_rack,17,9.0,Low,6,Wednesday,5,34.6,False,False,2,none,1.7,11.6,78.47
2025-06-16,2025-06-16 20:49:16,Zone_C,44,High,243.0,pallet_rack,22,16.0,High,20,Monday,10,45.4,True,False,1,none,0.2,1.3,280.0
2025-04-29,2025-04-29 11:47:32,Zone_B,43,Floor,114.0,hazmat,20,10.0,Medium,11,Tuesday,45,154.4,True,True,1,hazmat_suit,3.9,0.1,119.85
2025-05-31,2025-05-31 19:27:43,Zone_B,27,Floor,214.8,pallet_rack,7,4.0,Medium,19,Saturday,3,121.1,False,False,3,none,5.6,6.3,64.08
2025-02-22,2025-02-22 06:10:23,Zone_C,36,Mid,321.8,bulk_floor,8,6.0,High,6,Saturday,16,102.8,False,False,2,none,0.6,7.1,124.04
2025-08-06,2025-08-06 07:44:01,Zone_D,44,Floor,374.9,hazmat,23,20.0,Medium,7,Wednesday,5,2261.1,True,False,1,hazmat_suit,4.0,1.3,247.27
2025-11-18,2025-11-18 17:27:51,Zone_B,29,High,171.9,bulk_floor,23,20.0,Medium,17,Tuesday,18,142.8,True,False,1,hazmat_suit,3.9,10.4,216.73
2025-09-14,2025-09-14 16:50:09,Zone_D,14,Floor,436.1,pallet_rack,17,6.0,Medium,16,Sunday,9,40.6,False,False,8,none,5.9,3.7,189.73
2025-06-20,2025-06-20 18:30:31,Zone_A,50,Mid,45.8,bulk_floor,4,2.0,Medium,18,Friday,39,22.2,False,False,1,cold_gear,0.2,6.2,53.14
2025-02-07,2025-02-07 20:59:34,Zone_A,17,Floor,9.5,pallet_rack,11,0.0,Medium,20,Friday,7,286.5,False,False,1,none,14.4,7.5,24.92
2025-12-19,2025-12-19 00:28:36,Zone_B,25,High,185.9,bulk_floor,21,18.0,High,0,Friday,9,28.5,True,False,1,none,2.6,5.8,187.4
2025-04-26,2025-04-26 19:21:58,Zone_B,23,Floor,162.8,pallet_rack,18,9.0,High,19,Saturday,44,21.0,False,False,1,none,6.9,3.5,58.21
2025-06-27,2025-06-27 06:19:02,Zone_C,47,Mid,312.4,pallet_rack,5,0.0,Low,6,Friday,37,210.9,False,False,1,none,2.5,8.5,63.08
2025-05-16,2025-05-16 21:20:05,Zone_C,43,Mid,411.3,pallet_rack,21,7.0,Low,21,Friday,1,145.4,False,False,1,none,11.1,1.6,67.84
2025-03-13,2025-03-13 11:58:38,Zone_B,39,Mid,176.9,pallet_rack,9,6.0,Medium,11,Thursday,19,278.4,False,False,6,none,1.4,9.5,109.15
2025-04-09,2025-04-09 10:02:35,Zone_A,19,Floor,119.0,bulk_floor,19,15.0,Medium,10,Wednesday,20,358.8,False,True,1,none,22.8,0.1,55.26
2025-02-22,2025-02-22 17:34:50,Zone_D,24,Mid,368.3,pallet_rack,11,11.0,Low,17,Saturday,2,43.7,True,True,2,none,0.1,1.0,133.27
2025-02-21,2025-02-21 09:56:59,Zone_A,49,Mid,5.0,pallet_rack,12,5.0,Low,9,Friday,8,73.0,True,False,1,none,4.4,1.7,44.58
2025-06-20,2025-06-20 18:32:44,Zone_A,1,High,33.9,pallet_rack,4,6.0,Medium,18,Friday,1,343.3,True,False,4,none,0.1,7.0,81.64
2025-04-25,2025-04-25 17:26:28,Zone_B,32,High,196.3,pallet_rack,21,11.0,High,17,Friday,29,71.7,True,False,1,none,3.6,4.3,137.27
2025-01-17,2025-01-17 21:49:13,Zone_A,3,Mid,111.6,cold_storage,23,9.0,Low,21,Friday,32,431.8,False,False,1,cold_gear,4.5,0.2,114.11
2025-02-03,2025-02-03 18:20:15,Zone_B,34,Floor,152.3,pallet_rack,9,6.0,Medium,18,Monday,2,79.8,True,False,4,none,1.9,12.0,69.73
2025-11-16,2025-11-16 12:28:18,Zone_D,38,Mid,487.7,cold_storage,14,8.0,High,12,Sunday,19,22.0,False,True,1,cold_gear,5.4,9.3,210.21
2025-03-21,2025-03-21 21:46:12,Zone_C,16,Floor,270.8,hazmat,11,0.0,Low,21,Friday,1,20.4,True,True,2,hazmat_suit,2.9,4.3,118.34
2025-03-22,2025-03-22 15:53:23,Zone_A,4,Floor,5.0,cold_storage,13,6.0,Medium,15,Saturday,1,15.4,False,True,1,cold_gear,6.3,3.8,66.1
2025-05-23,2025-05-23 17:40:33,Zone_A,23,Mid,48.3,bulk_floor,32,12.0,Medium,17,Friday,17,28.4,False,False,1,none,1.2,3.1,56.66
2025-03-03,2025-03-03 15:57:35,Zone_B,50,Mid,223.4,pallet_rack,9,4.0,High,15,Monday,10,50.1,False,True,2,none,1.9,9.3,90.03
2025-07-04,2025-07-04 23:37:02,Zone_B,19,Mid,112.5,pallet_rack,2,1.0,Medium,23,Friday,22,97.6,False,False,1,none,2.0,5.2,41.16
